,CBCD,dual_elig,white,male,agecat,grand_total,count_over_CB_total,CB_total_over_grand_total,year
464,306,0,1,0,1,264378,0.226651036,0.009679323,2008
465,306,0,1,1,1,264378,0.123485737,0.009679323,2008
466,306,1,0,0,1,264378,0.10472841,0.009679323,2008
467,306,0,1,1,0,264378,0.101211411,0.009679323,2008
468,306,0,1,0,0,264378,0.093395858,0.009679323,2008
469,306,1,0,0,0,264378,0.069949199,0.009679323,2008
470,306,0,0,0,1,264378,0.046111762,0.009679323,2008
471,306,0,0,0,0,264378,0.042203986,0.009679323,2008
472,306,1,1,0,1,264378,0.041422431,0.009679323,2008
473,306,1,0,1,0,264378,0.032434545,0.009679323,2008
474,306,0,0,1,1,264378,0.028135991,0.009679323,2008
475,306,0,0,1,0,264378,0.026963658,0.009679323,2008
476,306,1,0,1,1,264378,0.025791325,0.009679323,2008
477,306,1,1,0,0,264378,0.016412661,0.009679323,2008
478,306,1,1,1,1,264378,0.012114107,0.009679323,2008
479,306,1,1,1,0,264378,0.008987886,0.009679323,2008
480,307,1,0,0,1,264378,0.178989751,0.010333689,2008
481,307,0,1,0,1,264378,0.157759883,0.010333689,2008
482,307,1,0,0,0,264378,0.113469985,0.010333689,2008
483,307,1,0,1,1,264378,0.076866764,0.010333689,2008
484,307,1,1,0,1,264378,0.073206442,0.010333689,2008
485,307,0,1,1,1,264378,0.065519766,0.010333689,2008
486,307,0,1,0,0,264378,0.057833089,0.010333689,2008
487,307,0,1,1,0,264378,0.052342606,0.010333689,2008
488,307,1,0,1,0,264378,0.039897511,0.010333689,2008
489,307,1,1,0,0,264378,0.034407028,0.010333689,2008
490,307,0,0,0,0,264378,0.032210835,0.010333689,2008
491,307,0,0,0,1,264378,0.025988287,0.010333689,2008
492,307,0,0,1,0,264378,0.025988287,0.010333689,2008
493,307,1,1,1,1,264378,0.024158126,0.010333689,2008
494,307,0,0,1,1,264378,0.022327965,0.010333689,2008
495,307,1,1,1,0,264378,0.019033675,0.010333689,2008
496,308,1,0,0,1,264378,0.258831085,0.005889295,2008
497,308,0,0,0,1,264378,0.157353886,0.005889295,2008
498,308,1,0,0,0,264378,0.130378934,0.005889295,2008
499,308,0,0,0,0,264378,0.126525369,0.005889295,2008
500,308,0,0,1,1,264378,0.071933205,0.005889295,2008
501,308,1,0,1,1,264378,0.063583815,0.005889295,2008
502,308,0,0,1,0,264378,0.061014772,0.005889295,2008
503,308,1,0,1,0,264378,0.050096339,0.005889295,2008
504,308,0,1,0,1,264378,0.023121387,0.005889295,2008
505,308,0,1,1,0,264378,0.017983301,0.005889295,2008
506,308,0,1,0,0,264378,0.011560694,0.005889295,2008
507,308,0,1,1,1,264378,0.009633911,0.005889295,2008
508,308,1,1,0,1,264378,0.007064868,0.005889295,2008
509,308,1,1,0,0,264378,0.005138086,0.005889295,2008
510,308,1,1,1,0,264378,0.005138086,0.005889295,2008
511,308,1,1,1,1,264378,0.000642261,0.005889295,2008
512,309,1,0,0,1,264378,0.22372093,0.008132295,2008
513,309,0,0,0,1,264378,0.148372093,0.008132295,2008
514,309,0,0,0,0,264378,0.129302326,0.008132295,2008
515,309,1,0,0,0,264378,0.106046512,0.008132295,2008
516,309,0,0,1,0,264378,0.077209302,0.008132295,2008
517,309,0,0,1,1,264378,0.075813953,0.008132295,2008
518,309,1,0,1,1,264378,0.053023256,0.008132295,2008
519,309,1,0,1,0,264378,0.042325581,0.008132295,2008
520,309,0,1,0,1,264378,0.026046512,0.008132295,2008
521,309,1,1,0,1,264378,0.024186047,0.008132295,2008
522,309,0,1,1,1,264378,0.020930233,0.008132295,2008
523,309,1,1,0,0,264378,0.020465116,0.008132295,2008
524,309,1,1,1,1,264378,0.017674419,0.008132295,2008
525,309,0,1,1,0,264378,0.015813953,0.008132295,2008
526,309,0,1,0,0,264378,0.010697674,0.008132295,2008
527,309,1,1,1,0,264378,0.008372093,0.008132295,2008
528,310,0,1,0,1,264378,0.293467971,0.02397325,2008
529,310,0,1,1,1,264378,0.151151783,0.02397325,2008
530,310,0,1,0,0,264378,0.111076049,0.02397325,2008
531,310,0,1,1,0,264378,0.098611549,0.02397325,2008
532,310,1,1,0,1,264378,0.097822657,0.02397325,2008
533,310,1,0,0,1,264378,0.047649101,0.02397325,2008
534,310,1,1,0,0,264378,0.043073525,0.02397325,2008
535,310,1,1,1,1,264378,0.033449038,0.02397325,2008
536,310,1,0,0,0,264378,0.028557905,0.02397325,2008
537,310,1,0,1,1,264378,0.023982329,0.02397325,2008
538,310,1,1,1,0,264378,0.023351215,0.02397325,2008
539,310,1,0,1,0,264378,0.012780057,0.02397325,2008
540,310,0,0,0,1,264378,0.01041338,0.02397325,2008
541,310,0,0,0,0,264378,0.009940044,0.02397325,2008
542,310,0,0,1,1,264378,0.008204481,0.02397325,2008
543,310,0,0,1,0,264378,0.006468918,0.02397325,2008
544,311,1,1,0,1,264378,0.184640691,0.036792017,2008
545,311,0,1,0,1,264378,0.161920428,0.036792017,2008
546,311,0,1,1,1,264378,0.092011926,0.036792017,2008
547,311,1,1,1,1,264378,0.091806312,0.036792017,2008
548,311,1,1,0,0,264378,0.089647373,0.036792017,2008
549,311,0,1,0,0,264378,0.07360954,0.036792017,2008
550,311,1,0,0,1,264378,0.071759021,0.036792017,2008
551,311,0,1,1,0,264378,0.058291354,0.036792017,2008
552,311,1,1,1,0,264378,0.048730338,0.036792017,2008
553,311,1,0,0,0,264378,0.041533875,0.036792017,2008
554,311,1,0,1,1,264378,0.035468284,0.036792017,2008
555,311,1,0,1,0,264378,0.0295055,0.036792017,2008
556,311,0,0,0,1,264378,0.006065591,0.036792017,2008
557,311,0,0,0,0,264378,0.005654364,0.036792017,2008
558,311,0,0,1,0,264378,0.005345944,0.036792017,2008
559,311,0,0,1,1,264378,0.004009458,0.036792017,2008
560,312,0,1,0,1,264378,0.208294393,0.032377883,2008
561,312,1,1,0,1,264378,0.182242991,0.032377883,2008
562,312,0,1,1,1,264378,0.137616822,0.032377883,2008
563,312,1,1,1,1,264378,0.085747664,0.032377883,2008
564,312,1,0,0,1,264378,0.067056075,0.032377883,2008
565,312,1,1,0,0,264378,0.064252336,0.032377883,2008
566,312,0,1,0,0,264378,0.056892523,0.032377883,2008
567,312,0,1,1,0,264378,0.044976636,0.032377883,2008
568,312,1,1,1,0,264378,0.038084112,0.032377883,2008
569,312,1,0,0,0,264378,0.03411215,0.032377883,2008
570,312,1,0,1,1,264378,0.030490654,0.032377883,2008
571,312,1,0,1,0,264378,0.020443925,0.032377883,2008
572,312,0,0,0,1,264378,0.010630841,0.032377883,2008
573,312,0,0,0,0,264378,0.007593458,0.032377883,2008
574,312,0,0,1,0,264378,0.006191589,0.032377883,2008
575,312,0,0,1,1,264378,0.005373832,0.032377883,2008
576,313,1,1,0,1,264378,0.245659054,0.044220775,2008
577,313,1,1,0,0,264378,0.150543153,0.044220775,2008
578,313,1,1,1,1,264378,0.144897785,0.044220775,2008
579,313,0,1,0,1,264378,0.104182705,0.044220775,2008
580,313,1,1,1,0,264378,0.09160893,0.044220775,2008
581,313,0,1,1,1,264378,0.059960653,0.044220775,2008
582,313,1,0,0,1,264378,0.045590625,0.044220775,2008
583,313,0,1,0,0,264378,0.038576683,0.044220775,2008
584,313,1,0,0,0,264378,0.03344453,0.044220775,2008
585,313,0,1,1,0,264378,0.028740056,0.044220775,2008
586,313,1,0,1,1,264378,0.021383971,0.044220775,2008
587,313,1,0,1,0,264378,0.016765033,0.044220775,2008
588,313,0,0,0,0,264378,0.006671799,0.044220775,2008
589,313,0,0,0,1,264378,0.004961081,0.044220775,2008
590,313,0,0,1,0,264378,0.004276794,0.044220775,2008
591,313,0,0,1,1,264378,0.002737148,0.044220775,2008
592,314,1,1,0,1,264378,0.180879784,0.023818169,2008
593,314,0,1,0,1,264378,0.133873273,0.023818169,2008
594,314,1,0,0,1,264378,0.096236303,0.023818169,2008
595,314,1,1,1,1,264378,0.084167064,0.023818169,2008
596,314,0,1,1,1,264378,0.082579006,0.023818169,2008
597,314,1,1,0,0,264378,0.082261394,0.023818169,2008
598,314,1,0,0,0,264378,0.052564713,0.023818169,2008
599,314,0,1,0,0,264378,0.050976656,0.023818169,2008
600,314,1,1,1,0,264378,0.050976656,0.023818169,2008
601,314,0,1,1,0,264378,0.037319358,0.023818169,2008
602,314,1,0,1,1,264378,0.033666825,0.023818169,2008
603,314,0,0,0,0,264378,0.033190408,0.023818169,2008
604,314,1,0,1,0,264378,0.025885342,0.023818169,2008
605,314,0,0,0,1,264378,0.022074003,0.023818169,2008
606,314,0,0,1,0,264378,0.020168334,0.023818169,2008
607,314,0,0,1,1,264378,0.01318088,0.023818169,2008
608,315,0,1,0,1,264378,0.202494923,0.03911445,2008
609,315,1,1,0,1,264378,0.167005125,0.03911445,2008
610,315,0,1,1,1,264378,0.116913258,0.03911445,2008
611,315,1,1,0,0,264378,0.094091481,0.03911445,2008
612,315,1,1,1,1,264378,0.081520162,0.03911445,2008
613,315,0,1,0,0,264378,0.075911421,0.03911445,2008
614,315,1,1,1,0,264378,0.063920317,0.03911445,2008
615,315,0,1,1,0,264378,0.060825839,0.03911445,2008
616,315,1,0,0,1,264378,0.046223769,0.03911445,2008
617,315,1,0,0,0,264378,0.028140412,0.03911445,2008
618,315,1,0,1,1,264378,0.023208587,0.03911445,2008
619,315,1,0,1,0,264378,0.017599845,0.03911445,2008
620,315,0,0,0,1,264378,0.007832898,0.03911445,2008
621,315,0,0,0,0,264378,0.005995552,0.03911445,2008
622,315,0,0,1,0,264378,0.005028527,0.03911445,2008
623,315,0,0,1,1,264378,0.003287883,0.03911445,2008
624,316,1,0,0,1,264378,0.255756579,0.004599475,2008
625,316,1,0,0,0,264378,0.201480263,0.004599475,2008
626,316,0,0,0,0,264378,0.134868421,0.004599475,2008
627,316,0,0,0,1,264378,0.111019737,0.004599475,2008
628,316,1,0,1,0,264378,0.085526316,0.004599475,2008
629,316,0,0,1,0,264378,0.071546053,0.004599475,2008
630,316,1,0,1,1,264378,0.067434211,0.004599475,2008
631,316,0,0,1,1,264378,0.051809211,0.004599475,2008
632,316,0,1,0,1,264378,0.004111842,0.004599475,2008
633,316,1,1,0,0,264378,0.004111842,0.004599475,2008
634,316,1,1,0,1,264378,0.004111842,0.004599475,2008
635,316,1,1,1,0,264378,0.003289474,0.004599475,2008
636,316,0,1,1,1,264378,0.001644737,0.004599475,2008
637,316,1,1,1,1,264378,0.001644737,0.004599475,2008
638,316,0,1,0,0,264378,0.000822368,0.004599475,2008
639,316,0,1,1,0,264378,0.000822368,0.004599475,2008
640,317,1,0,0,1,264378,0.243894389,0.011460863,2008
641,317,0,0,0,0,264378,0.188118812,0.011460863,2008
642,317,0,0,0,1,264378,0.145874587,0.011460863,2008
643,317,0,0,1,0,264378,0.106270627,0.011460863,2008
644,317,1,0,0,0,264378,0.092079208,0.011460863,2008
645,317,0,0,1,1,264378,0.078217822,0.011460863,2008
646,317,1,0,1,1,264378,0.057755776,0.011460863,2008
647,317,1,0,1,0,264378,0.038943894,0.011460863,2008
648,317,0,1,0,1,264378,0.011221122,0.011460863,2008
649,317,1,1,0,1,264378,0.010891089,0.011460863,2008
650,317,0,1,1,1,264378,0.008910891,0.011460863,2008
651,317,1,1,1,1,264378,0.005610561,0.011460863,2008
652,317,0,1,0,0,264378,0.005280528,0.011460863,2008
653,317,0,1,1,0,264378,0.002640264,0.011460863,2008
654,317,1,1,0,0,264378,0.002640264,0.011460863,2008
655,317,1,1,1,0,264378,0.001650165,0.011460863,2008
656,318,0,1,0,1,264378,0.210326369,0.021904243,2008
657,318,0,1,1,1,264378,0.131928855,0.021904243,2008
658,318,1,0,0,1,264378,0.113969953,0.021904243,2008
659,318,0,1,0,0,264378,0.101536868,0.021904243,2008
660,318,0,1,1,0,264378,0.072526334,0.021904243,2008
661,318,0,0,0,0,264378,0.059575203,0.021904243,2008
662,318,1,1,0,1,264378,0.054222069,0.021904243,2008
663,318,1,0,0,0,264378,0.047832844,0.021904243,2008
664,318,0,0,1,0,264378,0.042652392,0.021904243,2008
665,318,0,0,0,1,264378,0.03660853,0.021904243,2008
666,318,1,0,1,1,264378,0.029873942,0.021904243,2008
667,318,1,0,1,0,264378,0.023484718,0.021904243,2008
668,318,0,0,1,1,264378,0.0217579,0.021904243,2008
669,318,1,1,1,1,264378,0.021239855,0.021904243,2008
670,318,1,1,0,0,264378,0.018994992,0.021904243,2008
671,318,1,1,1,0,264378,0.013469176,0.021904243,2008
672,401,0,1,0,1,264378,0.240096261,0.020432865,2008
673,401,0,1,1,1,264378,0.135690485,0.020432865,2008
674,401,0,1,0,0,264378,0.099407627,0.020432865,2008
675,401,1,0,0,1,264378,0.089781562,0.020432865,2008
676,401,1,1,0,1,264378,0.077934098,0.020432865,2008
677,401,0,1,1,0,264378,0.074601999,0.020432865,2008
678,401,1,0,0,0,264378,0.063309885,0.020432865,2008
679,401,1,1,1,1,264378,0.031284709,0.020432865,2008
680,401,1,1,0,0,264378,0.029803776,0.020432865,2008
681,401,0,0,0,1,264378,0.028322843,0.020432865,2008
682,401,1,0,1,1,264378,0.027767494,0.020432865,2008
683,401,0,0,0,0,264378,0.024435394,0.020432865,2008
684,401,1,0,1,0,264378,0.024065161,0.020432865,2008
685,401,1,1,1,0,264378,0.019992595,0.020432865,2008
686,401,0,0,1,0,264378,0.016845613,0.020432865,2008
687,401,0,0,1,1,264378,0.016660496,0.020432865,2008
688,402,0,1,0,1,264378,0.247457627,0.011158266,2008
689,402,0,1,1,1,264378,0.128135593,0.011158266,2008
690,402,1,0,0,1,264378,0.115254237,0.011158266,2008
691,402,0,1,0,0,264378,0.095254237,0.011158266,2008
692,402,1,1,0,1,264378,0.071525424,0.011158266,2008
693,402,0,1,1,0,264378,0.071186441,0.011158266,2008
694,402,1,0,0,0,264378,0.056610169,0.011158266,2008
695,402,1,0,1,1,264378,0.034237288,0.011158266,2008
696,402,1,0,1,0,264378,0.031186441,0.011158266,2008
697,402,0,0,0,0,264378,0.029491525,0.011158266,2008
698,402,0,0,0,1,264378,0.029491525,0.011158266,2008
699,402,0,0,1,0,264378,0.025084746,0.011158266,2008
700,402,1,1,1,1,264378,0.020677966,0.011158266,2008
701,402,1,1,0,0,264378,0.018305085,0.011158266,2008
702,402,0,0,1,1,264378,0.017627119,0.011158266,2008
703,402,1,1,1,0,264378,0.008474576,0.011158266,2008
704,403,0,1,0,1,264378,0.175696203,0.014940729,2008
705,403,1,0,0,1,264378,0.143544304,0.014940729,2008
706,403,0,1,1,1,264378,0.089620253,0.014940729,2008
707,403,0,0,0,1,264378,0.080759494,0.014940729,2008
708,403,1,0,0,0,264378,0.066329114,0.014940729,2008
709,403,0,1,0,0,264378,0.062278481,0.014940729,2008
710,403,1,1,0,1,264378,0.059240506,0.014940729,2008
711,403,0,0,0,0,264378,0.055696203,0.014940729,2008
712,403,1,0,1,1,264378,0.048101266,0.014940729,2008
713,403,0,1,1,0,264378,0.046835443,0.014940729,2008
714,403,0,0,1,1,264378,0.044810127,0.014940729,2008
715,403,0,0,1,0,264378,0.041772152,0.014940729,2008
716,403,1,0,1,0,264378,0.033417722,0.014940729,2008
717,403,1,1,0,0,264378,0.021012658,0.014940729,2008
718,403,1,1,1,1,264378,0.020253165,0.014940729,2008
719,403,1,1,1,0,264378,0.010632911,0.014940729,2008
720,404,1,0,0,1,264378,0.217914037,0.012584254,2008
721,404,1,0,0,0,264378,0.11361587,0.012584254,2008
722,404,0,1,0,1,264378,0.105500451,0.012584254,2008
723,404,1,0,1,1,264378,0.081154193,0.012584254,2008
724,404,1,0,1,0,264378,0.06642621,0.012584254,2008
725,404,0,1,1,1,264378,0.059212504,0.012584254,2008
726,404,0,0,0,0,264378,0.056206793,0.012584254,2008
727,404,0,0,0,1,264378,0.050495942,0.012584254,2008
728,404,1,1,0,1,264378,0.048692516,0.012584254,2008
729,404,0,0,1,0,264378,0.037871957,0.012584254,2008
730,404,0,0,1,1,264378,0.034866246,0.012584254,2008
731,404,0,1,0,0,264378,0.031860535,0.012584254,2008
732,404,0,1,1,0,264378,0.027351969,0.012584254,2008
733,404,1,1,1,0,264378,0.024045687,0.012584254,2008
734,404,1,1,1,1,264378,0.023143974,0.012584254,2008
735,404,1,1,0,0,264378,0.021641118,0.012584254,2008
736,405,0,1,0,1,264378,0.308084359,0.021522214,2008
737,405,0,1,1,1,264378,0.167311072,0.021522214,2008
738,405,0,1,0,0,264378,0.149209139,0.021522214,2008
739,405,0,1,1,0,264378,0.111599297,0.021522214,2008
740,405,1,1,0,1,264378,0.066432337,0.021522214,2008
741,405,1,0,0,1,264378,0.039894552,0.021522214,2008
742,405,1,1,0,0,264378,0.029349736,0.021522214,2008
743,405,1,0,0,0,264378,0.026889279,0.021522214,2008
744,405,1,1,1,1,264378,0.02056239,0.021522214,2008
745,405,1,1,1,0,264378,0.015641476,0.021522214,2008
746,405,1,0,1,1,264378,0.013356766,0.021522214,2008
747,405,0,0,1,0,264378,0.012478032,0.021522214,2008
748,405,1,0,1,0,264378,0.012126538,0.021522214,2008
749,405,0,0,0,0,264378,0.010544815,0.021522214,2008
750,405,0,0,0,1,264378,0.010193322,0.021522214,2008
751,405,0,0,1,1,264378,0.006326889,0.021522214,2008
752,406,0,1,0,1,264378,0.28279526,0.027767061,2008
753,406,0,1,1,1,264378,0.146301594,0.027767061,2008
754,406,1,1,0,1,264378,0.10693366,0.027767061,2008
755,406,0,1,0,0,264378,0.082277619,0.027767061,2008
756,406,0,1,1,0,264378,0.057212914,0.027767061,2008
757,406,1,1,0,0,264378,0.055986923,0.027767061,2008
758,406,1,1,1,1,264378,0.050946738,0.027767061,2008
759,406,1,0,0,1,264378,0.047268764,0.027767061,2008
760,406,1,1,1,0,264378,0.040866367,0.027767061,2008
761,406,1,0,0,0,264378,0.025337148,0.027767061,2008
762,406,0,0,0,1,264378,0.024383599,0.027767061,2008
763,406,1,0,1,1,264378,0.019888299,0.027767061,2008
764,406,0,0,0,0,264378,0.019070971,0.027767061,2008
765,406,0,0,1,0,264378,0.014303228,0.027767061,2008
766,406,0,0,1,1,264378,0.013622122,0.027767061,2008
767,406,1,0,1,0,264378,0.012804795,0.027767061,2008
768,407,0,1,0,1,264378,0.252174669,0.043483195,2008
769,407,0,1,1,1,264378,0.155967293,0.043483195,2008
770,407,1,0,0,1,264378,0.112734864,0.043483195,2008
771,407,0,1,0,0,264378,0.094032707,0.043483195,2008
772,407,0,1,1,0,264378,0.082985386,0.043483195,2008
773,407,1,0,0,0,264378,0.055323591,0.043483195,2008
774,407,1,1,0,1,264378,0.051061239,0.043483195,2008
775,407,1,0,1,1,264378,0.045755045,0.043483195,2008
776,407,1,0,1,0,264378,0.029314544,0.043483195,2008
777,407,0,0,0,1,264378,0.024878219,0.043483195,2008
778,407,0,0,0,0,264378,0.0210508,0.043483195,2008
779,407,1,1,1,1,264378,0.017832289,0.043483195,2008
780,407,0,0,1,1,264378,0.016614475,0.043483195,2008
781,407,0,0,1,0,264378,0.016440501,0.043483195,2008
782,407,1,1,0,0,264378,0.014874739,0.043483195,2008
783,407,1,1,1,0,264378,0.008959638,0.043483195,2008
784,408,0,1,0,1,264378,0.237885463,0.023182716,2008
785,408,0,1,1,1,264378,0.161364007,0.023182716,2008
786,408,1,0,0,1,264378,0.090553108,0.023182716,2008
787,408,0,1,0,0,264378,0.074400392,0.023182716,2008
788,408,1,1,0,1,264378,0.063468755,0.023182716,2008
789,408,0,1,1,0,264378,0.061021374,0.023182716,2008
790,408,1,0,0,0,264378,0.044052863,0.023182716,2008
791,408,0,0,0,0,264378,0.039647577,0.023182716,2008
792,408,0,0,0,1,264378,0.038179148,0.023182716,2008
793,408,1,0,1,1,264378,0.033121227,0.023182716,2008
794,408,1,1,0,0,264378,0.029042258,0.023182716,2008
795,408,0,0,1,0,264378,0.028226464,0.023182716,2008
796,408,0,0,1,1,264378,0.027247512,0.023182716,2008
797,408,1,1,1,1,264378,0.026431718,0.023182716,2008
798,408,1,1,1,0,264378,0.024473813,0.023182716,2008
799,408,1,0,1,0,264378,0.02088432,0.023182716,2008
800,409,0,1,0,1,264378,0.235612083,0.011895846,2008
801,409,0,1,1,1,264378,0.120190779,0.011895846,2008
802,409,1,0,0,1,264378,0.097933227,0.011895846,2008
803,409,0,1,0,0,264378,0.089030207,0.011895846,2008
804,409,1,0,0,0,264378,0.077901431,0.011895846,2008
805,409,0,1,1,0,264378,0.075675676,0.011895846,2008
806,409,1,1,0,1,264378,0.063593005,0.011895846,2008
807,409,1,0,1,1,264378,0.040063593,0.011895846,2008
808,409,1,0,1,0,264378,0.035294118,0.011895846,2008
809,409,1,1,1,1,264378,0.034022258,0.011895846,2008
810,409,1,1,0,0,264378,0.032114467,0.011895846,2008
811,409,0,0,0,0,264378,0.024165342,0.011895846,2008
812,409,0,0,1,0,264378,0.024165342,0.011895846,2008
813,409,1,1,1,0,264378,0.020667727,0.011895846,2008
814,409,0,0,0,1,264378,0.017488076,0.011895846,2008
815,409,0,0,1,1,264378,0.012082671,0.011895846,2008
816,410,0,1,0,1,264378,0.268101761,0.01352987,2008
817,410,0,1,1,1,264378,0.161587923,0.01352987,2008
818,410,0,1,0,0,264378,0.126362874,0.01352987,2008
819,410,0,1,1,0,264378,0.101202125,0.01352987,2008
820,410,1,0,0,1,264378,0.074363992,0.01352987,2008
821,410,1,0,0,0,264378,0.050041935,0.01352987,2008
822,410,1,1,0,1,264378,0.034665921,0.01352987,2008
823,410,0,0,0,0,264378,0.030752027,0.01352987,2008
824,410,0,0,0,1,264378,0.02739726,0.01352987,2008
825,410,0,0,1,0,264378,0.027117696,0.01352987,2008
826,410,1,0,1,1,264378,0.026279005,0.01352987,2008
827,410,1,0,1,0,264378,0.025440313,0.01352987,2008
828,410,0,0,1,1,264378,0.022924238,0.01352987,2008
829,410,1,1,0,0,264378,0.011741683,0.01352987,2008
830,410,1,1,1,1,264378,0.007268661,0.01352987,2008
831,410,1,1,1,0,264378,0.004752586,0.01352987,2008
832,411,0,1,0,1,264378,0.329453441,0.022422441,2008
833,411,0,1,1,1,264378,0.200910931,0.022422441,2008
834,411,0,1,0,0,264378,0.121288799,0.022422441,2008
835,411,0,1,1,0,264378,0.099696356,0.022422441,2008
836,411,1,0,0,1,264378,0.050775978,0.022422441,2008
837,411,1,1,0,1,264378,0.033232119,0.022422441,2008
838,411,1,0,0,0,264378,0.02817139,0.022422441,2008
839,411,0,0,0,1,264378,0.021592443,0.022422441,2008
840,411,1,0,1,1,264378,0.021423752,0.022422441,2008
841,411,0,0,0,0,264378,0.020242915,0.022422441,2008
842,411,0,0,1,0,264378,0.017375169,0.022422441,2008
843,411,1,0,1,0,264378,0.016531714,0.022422441,2008
844,411,0,0,1,1,264378,0.014844804,0.022422441,2008
845,411,1,1,1,1,264378,0.011302294,0.022422441,2008
846,411,1,1,0,0,264378,0.007928475,0.022422441,2008
847,411,1,1,1,0,264378,0.00522942,0.022422441,2008
848,412,0,0,0,1,264378,0.207792208,0.01689248,2008
849,412,1,0,0,1,264378,0.18898343,0.01689248,2008
850,412,0,0,0,0,264378,0.15718764,0.01689248,2008
851,412,1,0,0,0,264378,0.100761308,0.01689248,2008
852,412,0,0,1,0,264378,0.094267801,0.01689248,2008
853,412,0,0,1,1,264378,0.088893865,0.01689248,2008
854,412,1,0,1,1,264378,0.051948052,0.01689248,2008
855,412,1,0,1,0,264378,0.045454545,0.01689248,2008
856,412,0,1,0,1,264378,0.015450067,0.01689248,2008
857,412,1,1,0,1,264378,0.010076131,0.01689248,2008
858,412,0,1,1,1,264378,0.009180475,0.01689248,2008
859,412,1,1,1,1,264378,0.008956561,0.01689248,2008
860,412,0,1,0,0,264378,0.005821764,0.01689248,2008
861,412,0,1,1,0,264378,0.005821764,0.01689248,2008
862,412,1,1,1,0,264378,0.005150022,0.01689248,2008
863,412,1,1,0,0,264378,0.004254366,0.01689248,2008
864,413,0,1,0,1,264378,0.234412266,0.022203058,2008
865,413,0,1,1,1,264378,0.120613288,0.022203058,2008
866,413,0,0,0,0,264378,0.114650767,0.022203058,2008
867,413,1,0,0,1,264378,0.095570698,0.022203058,2008
868,413,0,0,1,0,264378,0.085860307,0.022203058,2008
869,413,0,0,0,1,264378,0.080919932,0.022203058,2008
870,413,0,1,0,0,264378,0.060306644,0.022203058,2008
871,413,0,0,1,1,264378,0.050255537,0.022203058,2008
872,413,0,1,1,0,264378,0.043100511,0.022203058,2008
873,413,1,0,0,0,264378,0.040545145,0.022203058,2008
874,413,1,1,0,1,264378,0.024020443,0.022203058,2008
875,413,1,0,1,1,264378,0.022827939,0.022203058,2008
876,413,1,0,1,0,264378,0.017717206,0.022203058,2008
877,413,1,1,1,1,264378,0.004599659,0.022203058,2008
878,413,1,1,0,0,264378,0.002725724,0.022203058,2008
879,413,1,1,1,0,264378,0.001873935,0.022203058,2008
880,414,0,1,0,1,264378,0.151998385,0.018738322,2008
881,414,1,1,0,1,264378,0.125958821,0.018738322,2008
882,414,0,1,1,1,264378,0.093863545,0.018738322,2008
883,414,1,0,0,1,264378,0.087000404,0.018738322,2008
884,414,0,1,0,0,264378,0.074485264,0.018738322,2008
885,414,1,1,0,0,264378,0.071659265,0.018738322,2008
886,414,1,1,1,1,264378,0.069640694,0.018738322,2008
887,414,0,1,1,0,264378,0.067016552,0.018738322,2008
888,414,1,1,1,0,264378,0.058942269,0.018738322,2008
889,414,1,0,0,0,264378,0.05611627,0.018738322,2008
890,414,1,0,1,1,264378,0.03875656,0.018738322,2008
891,414,1,0,1,0,264378,0.036132418,0.018738322,2008
892,414,0,0,0,0,264378,0.02422285,0.018738322,2008
893,414,0,0,1,0,264378,0.018167138,0.018738322,2008
894,414,0,0,0,1,264378,0.016148567,0.018738322,2008
895,414,0,0,1,1,264378,0.009890997,0.018738322,2008
896,501,0,1,0,1,264378,0.231987847,0.017429589,2008
897,501,0,1,1,1,264378,0.143012153,0.017429589,2008
898,501,0,1,1,0,264378,0.127821181,0.017429589,2008
899,501,0,1,0,0,264378,0.126519097,0.017429589,2008
900,501,1,1,0,1,264378,0.057074653,0.017429589,2008
901,501,1,0,0,1,264378,0.056423611,0.017429589,2008
902,501,1,0,0,0,264378,0.046223958,0.017429589,2008
903,501,0,0,0,0,264378,0.033203125,0.017429589,2008
904,501,1,1,0,0,264378,0.028211806,0.017429589,2008
905,501,0,0,1,0,264378,0.027126736,0.017429589,2008
906,501,1,0,1,0,264378,0.023003472,0.017429589,2008
907,501,1,0,1,1,264378,0.023003472,0.017429589,2008
908,501,0,0,0,1,264378,0.022786458,0.017429589,2008
909,501,1,1,1,1,264378,0.021050347,0.017429589,2008
910,501,1,1,1,0,264378,0.018229167,0.017429589,2008
911,501,0,0,1,1,264378,0.014322917,0.017429589,2008
912,502,0,1,0,1,264378,0.243391067,0.020746809,2008
913,502,0,1,1,1,264378,0.163719234,0.020746809,2008
914,502,0,1,1,0,264378,0.142206016,0.020746809,2008
915,502,0,1,0,0,264378,0.140018232,0.020746809,2008
916,502,1,1,0,1,264378,0.100638104,0.020746809,2008
917,502,1,1,0,0,264378,0.038650866,0.020746809,2008
918,502,1,0,0,1,264378,0.03609845,0.020746809,2008
919,502,1,1,1,1,264378,0.029899727,0.020746809,2008
920,502,1,1,1,0,264378,0.020419325,0.020746809,2008
921,502,1,0,0,0,264378,0.019325433,0.020746809,2008
922,502,0,0,0,0,264378,0.014767548,0.020746809,2008
923,502,0,0,1,0,264378,0.01349134,0.020746809,2008
924,502,1,0,1,0,264378,0.010209663,0.020746809,2008
925,502,1,0,1,1,264378,0.010209663,0.020746809,2008
926,502,0,0,0,1,264378,0.009480401,0.020746809,2008
927,502,0,0,1,1,264378,0.007474932,0.020746809,2008
928,503,0,1,0,1,264378,0.244779786,0.021556257,2008
