CD,type,ratio_over_CD,CD_ratio_over_whole_NYC,ratio_over_whole_NYC
501,7,0.15092536933333334,0.017366004333333334,0.0026209706178526005
501,8,0.04158767533333333,0.017366004333333334,0.0007222117500519264
501,9,0.06138373466666667,0.017366004333333334,0.001065990202217517
501,10,0.020839749,0.017366004333333334,0.000361903171439579
501,11,0.024836226,0.017366004333333334,0.000431306008339646
501,12,0.025375689000000003,0.017366004333333334,0.00044067432513531906
501,13,0.06384135833333333,0.017366004333333334,0.0011086693054625529
501,14,0.016646014333333334,0.017366004333333334,0.00028907475704539545
501,15,0.024089356333333336,0.017366004333333334,0.0004183358664718775
502,0,0.013933731999999999,0.020776082666666668,0.00028948836788717864
502,1,0.010069643000000001,0.020776082666666668,0.00020920773539182138
502,2,0.012067231666666666,0.020776082666666668,0.0002507098026644844
502,3,0.008461992666666666,0.020776082666666668,0.00017580705916739377
502,4,0.12733873966666667,0.020776082666666668,0.0026456001819838127
502,5,0.24713967566666664,0.020776082666666668,0.005134594331863855
502,6,0.12881468833333332,0.020776082666666668,0.0026762646134942353
502,7,0.173798788,0.020776082666666668,0.003610857986854475
502,8,0.017894057,0.020776082666666668,0.00037176840747404536
502,9,0.037878612,0.020776082666666668,0.000786969174210592
502,10,0.009342045333333333,0.020776082666666668,0.00019409110612108089
502,11,0.011567572333333333,0.020776082666666668,0.00024032883904997955
502,12,0.03472740966666667,0.020776082666666668,0.0007214995340338659
502,13,0.11359476800000001,0.020776082666666668,0.0023600542904688216
502,14,0.018456765333333333,0.020776082666666668,0.0003834592823246009
502,15,0.03491427933333333,0.020776082666666668,0.0007253819536764249
503,0,0.010058570333333334,0.02157862466666667,0.00021705011390626828
503,1,0.010786924999999998,0.02157862466666667,0.00023276700588248332
503,2,0.010378054333333334,0.02157862466666667,0.00022394413922927363
503,3,0.008264697666666666,0.02157862466666667,0.0001783408089324758
503,4,0.19026746233333336,0.02157862466666667,0.004105710155970139
503,5,0.257554795,0.02157862466666667,0.005557678252405278
503,6,0.18343299699999996,0.02157862466666667,0.0039582317937447925
503,7,0.19205575566666666,0.02157862466666667,0.004144299066604041
503,8,0.006444348,0.02157862466666667,0.00013906016671338402
503,9,0.012256893999999999,0.02157862466666667,0.0002644869152051187
503,10,0.0024444269999999995,0.02157862466666667,5.2747372758066e-05
503,11,0.004838088333333333,0.02157862466666667,0.0001043992922491789
503,12,0.021072288666666664,0.02157862466666667,0.0004547110080056538
503,13,0.058102848333333325,0.02157862466666667,0.001253779556249259
503,14,0.011742629999999999,0.02157862466666667,0.00025338980536954
503,15,0.020299218666666667,0.02157862466666667,0.00043802922063459386
